user_id,variant,assigned_date
28632,A,2026-08-06
28633,B,2026-08-21
28634,B,2026-08-23
28635,B,2026-08-13
28636,B,2026-08-01
28637,B,2026-08-29
28638,B,2026-08-21
28639,A,2026-08-14
28640,A,2026-08-02
28641,B,2026-08-02
28642,A,2026-08-27
28643,B,2026-08-15
28644,B,2026-08-27
28645,A,2026-08-18
28646,B,2026-08-09
28647,B,2026-08-26
28648,B,2026-08-03
28649,A,2026-08-04
28650,A,2026-08-15
28651,B,2026-08-05
28652,B,2026-08-30
28653,A,2026-08-20
28654,A,2026-08-20
28655,B,2026-08-05
28656,B,2026-08-10
28657,A,2026-08-16
28658,A,2026-08-25
28659,A,2026-08-12
28660,A,2026-08-25
28661,A,2026-08-30
28662,B,2026-08-14
28663,B,2026-08-22
28664,B,2026-08-11
28665,A,2026-08-28
28666,A,2026-08-30
28667,B,2026-08-19
28668,B,2026-08-06
28669,B,2026-08-10
28670,A,2026-08-20
28671,A,2026-08-03
28672,B,2026-08-22
28673,A,2026-08-15
28674,A,2026-08-11
28675,A,2026-08-22
28676,A,2026-08-02
28677,B,2026-08-25
28678,B,2026-08-24
28679,B,2026-08-06
28680,A,2026-08-17
28681,A,2026-08-28
28682,A,2026-08-18
28683,A,2026-08-04
28684,B,2026-08-23
28685,B,2026-08-09
28686,A,2026-08-10
28687,B,2026-08-21
28688,B,2026-08-26
28689,B,2026-08-02
28690,B,2026-08-29
28691,A,2026-08-11
28692,B,2026-08-11
28693,B,2026-08-11
28694,A,2026-08-01
28695,B,2026-08-26
28696,B,2026-08-14
28697,A,2026-08-29
28698,B,2026-08-30
28699,A,2026-08-01
28700,B,2026-08-21
28701,A,2026-08-30
28702,A,2026-08-23
28703,B,2026-08-25
28704,A,2026-08-09
28705,A,2026-08-24
28706,B,2026-08-01
28707,B,2026-08-21
28708,A,2026-08-22
28709,B,2026-08-22
28710,B,2026-08-04
28711,B,2026-08-01
28712,A,2026-08-19
28713,A,2026-08-10
28714,A,2026-08-15
28715,B,2026-08-20
28716,B,2026-08-04
28717,A,2026-08-29
28718,B,2026-08-20
28719,A,2026-08-14
28720,A,2026-08-05
28721,B,2026-08-29
28722,A,2026-08-15
28723,A,2026-08-15
28724,A,2026-08-27
28725,A,2026-08-25
28726,B,2026-08-16
28727,B,2026-08-16
28728,B,2026-08-04
28729,A,2026-08-25
28730,A,2026-08-09
28731,B,2026-08-01
28732,B,2026-08-05
28733,A,2026-08-09
28734,B,2026-08-20
28735,B,2026-08-05
28736,B,2026-08-04
28737,A,2026-08-29
28738,A,2026-08-16
28739,B,2026-08-02
28740,A,2026-08-26
28741,B,2026-08-16
28742,A,2026-08-18
28743,A,2026-08-02
28744,A,2026-08-16
28745,B,2026-08-29
28746,A,2026-08-01
28747,A,2026-08-16
28748,A,2026-08-03
28749,A,2026-08-15
28750,B,2026-08-30
28751,A,2026-08-11
28752,A,2026-08-10
28753,B,2026-08-17
28754,A,2026-08-04
28755,A,2026-08-17
28756,A,2026-08-04
28757,A,2026-08-19
28758,A,2026-08-25
28759,A,2026-08-01
28760,A,2026-08-14
28761,A,2026-08-24
28762,B,2026-08-11
28763,A,2026-08-25
28764,A,2026-08-28
28765,A,2026-08-07
28766,B,2026-08-17
28767,A,2026-08-04
28768,A,2026-08-10
28769,A,2026-08-17
28770,A,2026-08-04
28771,B,2026-08-19
28772,B,2026-08-18
28773,B,2026-08-17
28774,B,2026-08-06
28775,A,2026-08-28
28776,B,2026-08-07
28777,B,2026-08-06
28778,A,2026-08-25
28779,A,2026-08-12
28780,A,2026-08-09
28781,B,2026-08-18
28782,A,2026-08-02
28783,B,2026-08-25
28784,A,2026-08-17
28785,A,2026-08-21
28786,B,2026-08-01
28787,A,2026-08-23
28788,A,2026-08-09
28789,B,2026-08-06
28790,B,2026-08-30
28791,B,2026-08-02
28792,A,2026-08-06
28793,A,2026-08-09
28794,B,2026-08-03
28795,A,2026-08-16
28796,A,2026-08-25
28797,A,2026-08-24
28798,A,2026-08-15
28799,B,2026-08-29
28800,A,2026-08-12
28801,A,2026-08-23
28802,B,2026-08-08
28803,A,2026-08-26
28804,B,2026-08-06
28805,A,2026-08-03
28806,B,2026-08-23
28807,B,2026-08-04
28808,B,2026-08-27
28809,A,2026-08-10
28810,A,2026-08-14
28811,A,2026-08-21
28812,A,2026-08-24
28813,A,2026-08-15
28814,A,2026-08-07
28815,A,2026-08-07
28816,B,2026-08-08
28817,B,2026-08-10
28818,B,2026-08-19
28819,B,2026-08-19
28820,B,2026-08-02
28821,A,2026-08-15
28822,A,2026-08-01
28823,A,2026-08-10
28824,A,2026-08-06
28825,B,2026-08-22
28826,B,2026-08-13
28827,B,2026-08-10
28828,A,2026-08-12
28829,A,2026-08-24
28830,A,2026-08-30
28831,A,2026-08-06
28832,A,2026-08-06
28833,B,2026-08-01
28834,A,2026-08-12
28835,A,2026-08-23
28836,A,2026-08-23
28837,A,2026-08-10
28838,B,2026-08-25
28839,A,2026-08-14
28840,B,2026-08-15
28841,B,2026-08-28
28842,A,2026-08-23
28843,A,2026-08-24
28844,B,2026-08-04
28845,A,2026-08-25
28846,B,2026-08-30
28847,B,2026-08-01
28848,A,2026-08-08
28849,A,2026-08-03
28850,A,2026-08-14
28851,B,2026-08-17
28852,B,2026-08-02
28853,A,2026-08-15
28854,A,2026-08-06
28855,B,2026-08-05
28856,A,2026-08-14
28857,A,2026-08-19
28858,B,2026-08-09
28859,B,2026-08-08
28860,B,2026-08-29
28861,A,2026-08-03
28862,B,2026-08-18
28863,A,2026-08-08
28864,A,2026-08-16
28865,B,2026-08-30
28866,B,2026-08-15
28867,B,2026-08-21
28868,A,2026-08-15
28869,A,2026-08-16
28870,B,2026-08-25
28871,B,2026-08-01
28872,B,2026-08-10
28873,B,2026-08-19
28874,A,2026-08-05
28875,B,2026-08-18
28876,B,2026-08-03
28877,A,2026-08-04
28878,B,2026-08-04
28879,B,2026-08-11
28880,B,2026-08-09
28881,B,2026-08-01
28882,B,2026-08-28
28883,B,2026-08-25
28884,B,2026-08-16
28885,A,2026-08-09
28886,B,2026-08-11
28887,A,2026-08-06
28888,B,2026-08-27
28889,B,2026-08-17
28890,A,2026-08-27
28891,A,2026-08-29
28892,B,2026-08-12
28893,B,2026-08-22
28894,B,2026-08-08
28895,B,2026-08-16
28896,B,2026-08-05
28897,A,2026-08-21
28898,A,2026-08-01
28899,A,2026-08-17
28900,B,2026-08-24
28901,B,2026-08-29
28902,A,2026-08-21
28903,A,2026-08-08
28904,B,2026-08-10
28905,A,2026-08-18
28906,B,2026-08-15
28907,B,2026-08-20
28908,A,2026-08-13
28909,B,2026-08-27
28910,B,2026-08-30
28911,B,2026-08-10
28912,A,2026-08-09
28913,B,2026-08-13
28914,B,2026-08-03
28915,A,2026-08-22
28916,A,2026-08-27
28917,A,2026-08-23
28918,A,2026-08-03
28919,B,2026-08-01
28920,A,2026-08-02
28921,A,2026-08-11
28922,B,2026-08-14
28923,A,2026-08-10
28924,A,2026-08-07
28925,A,2026-08-23
28926,A,2026-08-28
28927,A,2026-08-01
28928,A,2026-08-26
28929,B,2026-08-07
28930,A,2026-08-15
28931,A,2026-08-26
28932,A,2026-08-11
28933,B,2026-08-06
28934,A,2026-08-27
28935,B,2026-08-22
28936,B,2026-08-07
28937,B,2026-08-07
28938,A,2026-08-01
28939,B,2026-08-10
28940,A,2026-08-21
28941,A,2026-08-15
28942,B,2026-08-30
28943,B,2026-08-30
28944,A,2026-08-08
28945,A,2026-08-24
28946,B,2026-08-19
28947,A,2026-08-03
28948,A,2026-08-23
28949,B,2026-08-15
28950,A,2026-08-04
28951,A,2026-08-06
28952,B,2026-08-25
28953,A,2026-08-10
28954,A,2026-08-18
28955,A,2026-08-16
28956,B,2026-08-18
28957,B,2026-08-06
28958,A,2026-08-19
28959,A,2026-08-17
28960,A,2026-08-18
28961,B,2026-08-30
28962,A,2026-08-13
28963,B,2026-08-07
28964,B,2026-08-20
28965,B,2026-08-12
28966,A,2026-08-02
28967,A,2026-08-27
28968,B,2026-08-12
28969,B,2026-08-12
28970,B,2026-08-24
28971,B,2026-08-04
28972,B,2026-08-04
28973,A,2026-08-18
28974,A,2026-08-16
28975,B,2026-08-14
28976,A,2026-08-17
28977,A,2026-08-17
28978,B,2026-08-03
28979,B,2026-08-06
28980,A,2026-08-23
28981,B,2026-08-13
28982,A,2026-08-09
28983,B,2026-08-21
28984,A,2026-08-09
28985,B,2026-08-08
28986,B,2026-08-17
28987,B,2026-08-16
28988,A,2026-08-16
28989,A,2026-08-27
28990,A,2026-08-28
28991,B,2026-08-19
28992,B,2026-08-24
28993,B,2026-08-16
28994,A,2026-08-25
28995,A,2026-08-14
28996,A,2026-08-20
28997,B,2026-08-14
28998,B,2026-08-14
28999,A,2026-08-14
29000,A,2026-08-12
29001,B,2026-08-06
29002,A,2026-08-20
29003,A,2026-08-13
29004,B,2026-08-16
29005,A,2026-08-09
29006,B,2026-08-02
29007,A,2026-08-22
29008,B,2026-08-27
29009,B,2026-08-29
29010,A,2026-08-03
29011,A,2026-08-10
29012,B,2026-08-20
29013,A,2026-08-02
29014,A,2026-08-27
29015,B,2026-08-24
29016,A,2026-08-10
29017,B,2026-08-08
29018,B,2026-08-17
29019,B,2026-08-26
29020,B,2026-08-22
29021,B,2026-08-01
29022,A,2026-08-06
29023,B,2026-08-07
29024,A,2026-08-15
29025,A,2026-08-18
29026,A,2026-08-09
29027,B,2026-08-08
29028,A,2026-08-25
29029,A,2026-08-10
29030,B,2026-08-29
29031,A,2026-08-04
29032,A,2026-08-20
29033,B,2026-08-28
29034,A,2026-08-08
29035,A,2026-08-01
29036,A,2026-08-08
29037,A,2026-08-23
29038,A,2026-08-12
29039,A,2026-08-23
29040,A,2026-08-25
29041,B,2026-08-15
29042,B,2026-08-13
29043,A,2026-08-16
29044,A,2026-08-26
29045,B,2026-08-23
29046,B,2026-08-18
29047,B,2026-08-01
29048,B,2026-08-17
29049,B,2026-08-16
29050,A,2026-08-23
29051,A,2026-08-05
29052,B,2026-08-20
29053,A,2026-08-21
29054,B,2026-08-10
29055,B,2026-08-26
29056,A,2026-08-06
29057,B,2026-08-12
29058,B,2026-08-10
29059,B,2026-08-22
29060,B,2026-08-17
29061,B,2026-08-02
29062,B,2026-08-19
29063,A,2026-08-20
29064,A,2026-08-06
29065,A,2026-08-28
29066,A,2026-08-28
29067,A,2026-08-27
29068,B,2026-08-13
29069,A,2026-08-09
29070,A,2026-08-12
29071,B,2026-08-18
29072,B,2026-08-08
29073,B,2026-08-25
29074,A,2026-08-18
29075,B,2026-08-25
29076,A,2026-08-23
29077,B,2026-08-25
29078,B,2026-08-22
29079,A,2026-08-02
29080,A,2026-08-08
29081,B,2026-08-10
29082,A,2026-08-09
29083,B,2026-08-28
29084,A,2026-08-24
29085,A,2026-08-18
29086,A,2026-08-08
29087,B,2026-08-19
29088,B,2026-08-03
29089,A,2026-08-09
29090,B,2026-08-13
29091,B,2026-08-09
29092,A,2026-08-25
29093,A,2026-08-20
29094,B,2026-08-12
29095,A,2026-08-30
29096,B,2026-08-23
29097,A,2026-08-13
29098,A,2026-08-08
29099,B,2026-08-15
29100,B,2026-08-29
29101,B,2026-08-13
29102,A,2026-08-21
29103,A,2026-08-13
29104,B,2026-08-17
29105,A,2026-08-15
29106,B,2026-08-25
29107,B,2026-08-22
29108,A,2026-08-19
29109,A,2026-08-03
29110,A,2026-08-14
29111,A,2026-08-30
29112,B,2026-08-10
29113,B,2026-08-17
29114,B,2026-08-29
29115,A,2026-08-08
29116,A,2026-08-18
29117,A,2026-08-12
29118,B,2026-08-17
29119,B,2026-08-23
29120,B,2026-08-30
29121,A,2026-08-11
29122,A,2026-08-09
29123,B,2026-08-22
29124,B,2026-08-24
29125,A,2026-08-24
29126,B,2026-08-25
29127,B,2026-08-23
29128,A,2026-08-25
29129,A,2026-08-15
29130,B,2026-08-09
29131,A,2026-08-12
29132,B,2026-08-11
29133,B,2026-08-17
29134,B,2026-08-06
29135,B,2026-08-28
29136,A,2026-08-08
29137,B,2026-08-10
29138,B,2026-08-25
29139,A,2026-08-15
29140,B,2026-08-04
29141,B,2026-08-29
29142,A,2026-08-18
29143,A,2026-08-11
29144,B,2026-08-09
29145,A,2026-08-09
29146,B,2026-08-28
29147,B,2026-08-08
29148,B,2026-08-03
29149,B,2026-08-21
29150,A,2026-08-18
29151,B,2026-08-14
29152,A,2026-08-03
29153,A,2026-08-17
29154,A,2026-08-04
29155,B,2026-08-21
29156,B,2026-08-28
29157,A,2026-08-18
29158,B,2026-08-15
29159,A,2026-08-19
29160,A,2026-08-28
29161,B,2026-08-22
29162,B,2026-08-06
29163,A,2026-08-15
29164,A,2026-08-07
29165,A,2026-08-12
29166,B,2026-08-16
29167,A,2026-08-09
29168,A,2026-08-20
29169,B,2026-08-05
29170,B,2026-08-11
29171,A,2026-08-02
29172,A,2026-08-22
29173,B,2026-08-16
29174,B,2026-08-04
29175,B,2026-08-05
29176,B,2026-08-07
29177,A,2026-08-06
29178,B,2026-08-24
29179,B,2026-08-22
29180,B,2026-08-10
29181,A,2026-08-14
29182,B,2026-08-08
29183,B,2026-08-29
29184,B,2026-08-14
29185,B,2026-08-14
29186,A,2026-08-20
29187,B,2026-08-28
29188,A,2026-08-23
29189,B,2026-08-03
29190,B,2026-08-01
29191,A,2026-08-29
29192,A,2026-08-09
29193,B,2026-08-09
29194,A,2026-08-22
29195,A,2026-08-02
29196,B,2026-08-16
29197,A,2026-08-08
29198,B,2026-08-26
29199,A,2026-08-06
29200,B,2026-08-23
29201,A,2026-08-13
29202,B,2026-08-01
29203,B,2026-08-19
29204,B,2026-08-15
29205,B,2026-08-01
29206,B,2026-08-10
29207,A,2026-08-01
29208,B,2026-08-28
29209,B,2026-08-12
29210,B,2026-08-11
29211,B,2026-08-29
29212,A,2026-08-17
29213,B,2026-08-04
29214,B,2026-08-29
29215,B,2026-08-23
29216,B,2026-08-07
29217,B,2026-08-12
29218,B,2026-08-13
29219,B,2026-08-05
29220,B,2026-08-28
29221,A,2026-08-06
29222,B,2026-08-02
29223,B,2026-08-21
29224,A,2026-08-07
29225,B,2026-08-14
29226,B,2026-08-25
29227,A,2026-08-22
29228,B,2026-08-28
29229,B,2026-08-14
29230,A,2026-08-10
29231,A,2026-08-04
29232,A,2026-08-03
29233,A,2026-08-25
29234,B,2026-08-23
29235,B,2026-08-27
29236,A,2026-08-14
29237,B,2026-08-29
29238,A,2026-08-06
29239,B,2026-08-23
29240,A,2026-08-15
29241,B,2026-08-08
29242,A,2026-08-05
29243,A,2026-08-03
29244,A,2026-08-03
29245,B,2026-08-13
29246,A,2026-08-02
29247,A,2026-08-24
29248,A,2026-08-01
29249,A,2026-08-12
29250,B,2026-08-08
29251,A,2026-08-19
29252,B,2026-08-09
29253,B,2026-08-28
29254,B,2026-08-14
29255,B,2026-08-28
29256,A,2026-08-27
29257,A,2026-08-18
29258,A,2026-08-10
29259,B,2026-08-09
29260,B,2026-08-06
29261,B,2026-08-01
29262,A,2026-08-05
29263,B,2026-08-10
29264,B,2026-08-25
29265,A,2026-08-13
29266,A,2026-08-22
29267,B,2026-08-23
29268,A,2026-08-04
29269,A,2026-08-01
29270,B,2026-08-21
29271,B,2026-08-02
29272,B,2026-08-24
29273,A,2026-08-04
29274,B,2026-08-17
29275,B,2026-08-10
29276,A,2026-08-23
29277,A,2026-08-12
29278,A,2026-08-27
29279,A,2026-08-02
29280,B,2026-08-03
29281,A,2026-08-14
29282,A,2026-08-25
29283,A,2026-08-15
29284,A,2026-08-13
29285,A,2026-08-09
29286,B,2026-08-02
29287,B,2026-08-19
29288,B,2026-08-16
29289,A,2026-08-11
29290,B,2026-08-12
29291,A,2026-08-25
29292,B,2026-08-01
29293,B,2026-08-02
29294,A,2026-08-16
29295,A,2026-08-27
29296,A,2026-08-02
29297,B,2026-08-26
29298,B,2026-08-30
29299,A,2026-08-19
29300,A,2026-08-10
29301,A,2026-08-19
29302,A,2026-08-10
29303,B,2026-08-16
29304,A,2026-08-13
29305,B,2026-08-16
29306,A,2026-08-18
29307,B,2026-08-24
29308,A,2026-08-08
29309,B,2026-08-24
29310,A,2026-08-18
29311,B,2026-08-13
29312,A,2026-08-25
29313,A,2026-08-27
29314,A,2026-08-07
29315,B,2026-08-28
29316,B,2026-08-21
29317,B,2026-08-23
29318,B,2026-08-24
29319,A,2026-08-25
29320,B,2026-08-18
29321,B,2026-08-06
29322,A,2026-08-09
29323,A,2026-08-29
29324,A,2026-08-06
29325,A,2026-08-18
29326,A,2026-08-17
29327,B,2026-08-12
29328,A,2026-08-03
29329,A,2026-08-27
29330,B,2026-08-05
29331,A,2026-08-07
29332,B,2026-08-10
29333,B,2026-08-10
29334,B,2026-08-19
29335,B,2026-08-25
29336,A,2026-08-26
29337,B,2026-08-28
29338,A,2026-08-04
29339,A,2026-08-10
29340,A,2026-08-18
29341,B,2026-08-03
29342,A,2026-08-21
29343,B,2026-08-03
29344,B,2026-08-05
29345,A,2026-08-16
29346,A,2026-08-20
29347,A,2026-08-13
29348,B,2026-08-11
29349,A,2026-08-26
29350,A,2026-08-13
29351,B,2026-08-19
29352,B,2026-08-28
29353,B,2026-08-06
29354,B,2026-08-24
29355,B,2026-08-13
29356,A,2026-08-28
29357,B,2026-08-04
29358,A,2026-08-25
29359,A,2026-08-22
29360,B,2026-08-05
29361,A,2026-08-19
29362,A,2026-08-05
29363,A,2026-08-21
29364,B,2026-08-14
29365,A,2026-08-28
29366,B,2026-08-28
29367,A,2026-08-04
29368,B,2026-08-12
29369,A,2026-08-06
29370,B,2026-08-19
29371,B,2026-08-10
29372,B,2026-08-01
29373,B,2026-08-23
29374,B,2026-08-23
29375,B,2026-08-28
29376,A,2026-08-16
29377,A,2026-08-04
29378,B,2026-08-09
29379,B,2026-08-28
29380,B,2026-08-18
29381,A,2026-08-29
29382,A,2026-08-17
29383,B,2026-08-15
29384,A,2026-08-19
29385,B,2026-08-07
29386,A,2026-08-25
29387,B,2026-08-18
29388,B,2026-08-06
29389,B,2026-08-19
29390,A,2026-08-21
29391,A,2026-08-12
29392,A,2026-08-25
29393,B,2026-08-03
29394,B,2026-08-01
29395,A,2026-08-05
29396,B,2026-08-01
29397,A,2026-08-08
29398,B,2026-08-07
29399,B,2026-08-15
29400,A,2026-08-11
29401,B,2026-08-18
29402,B,2026-08-14
29403,A,2026-08-27
29404,A,2026-08-09
29405,A,2026-08-05
29406,B,2026-08-23
29407,B,2026-08-04
29408,B,2026-08-12
29409,A,2026-08-29
29410,A,2026-08-01
29411,A,2026-08-30
29412,B,2026-08-24
29413,A,2026-08-13
29414,B,2026-08-01
29415,B,2026-08-03
29416,B,2026-08-22
29417,B,2026-08-08
29418,B,2026-08-24
29419,B,2026-08-18
29420,B,2026-08-25
29421,B,2026-08-16
29422,A,2026-08-20
29423,B,2026-08-20
29424,A,2026-08-30
29425,B,2026-08-16
29426,B,2026-08-02
29427,B,2026-08-17
29428,B,2026-08-10
29429,B,2026-08-07
29430,B,2026-08-27
29431,A,2026-08-10
29432,B,2026-08-19
29433,B,2026-08-20
29434,A,2026-08-27
29435,B,2026-08-09
29436,A,2026-08-22
29437,B,2026-08-30
29438,B,2026-08-17
29439,B,2026-08-09
29440,B,2026-08-09
29441,B,2026-08-05
29442,B,2026-08-24
29443,A,2026-08-07
29444,B,2026-08-11
29445,B,2026-08-08
29446,B,2026-08-25
29447,B,2026-08-14
29448,B,2026-08-02
29449,B,2026-08-10
29450,A,2026-08-21
29451,B,2026-08-24
29452,B,2026-08-16
29453,A,2026-08-16
29454,B,2026-08-19
29455,A,2026-08-27
29456,B,2026-08-11
29457,B,2026-08-06
29458,B,2026-08-06
29459,B,2026-08-07
29460,B,2026-08-16
29461,A,2026-08-13
29462,B,2026-08-27
29463,B,2026-08-03
29464,B,2026-08-24
29465,A,2026-08-24
29466,A,2026-08-09
29467,A,2026-08-24
29468,B,2026-08-03
29469,B,2026-08-06
29470,B,2026-08-25
29471,A,2026-08-17
29472,A,2026-08-03
29473,B,2026-08-02
29474,B,2026-08-12
29475,B,2026-08-24
29476,B,2026-08-06
29477,A,2026-08-10
29478,B,2026-08-11
29479,A,2026-08-16
29480,A,2026-08-27
29481,B,2026-08-16
29482,B,2026-08-24
29483,B,2026-08-18
29484,B,2026-08-27
29485,B,2026-08-22
29486,A,2026-08-23
29487,A,2026-08-24
29488,A,2026-08-09
29489,A,2026-08-21
29490,B,2026-08-27
29491,B,2026-08-19
29492,B,2026-08-02
29493,B,2026-08-24
29494,A,2026-08-01
29495,A,2026-08-26
29496,A,2026-08-16
29497,A,2026-08-22
29498,A,2026-08-18
29499,B,2026-08-03
29500,B,2026-08-24
29501,A,2026-08-01
29502,B,2026-08-06
29503,B,2026-08-19
29504,A,2026-08-22
29505,A,2026-08-19
29506,B,2026-08-11
29507,B,2026-08-27
29508,B,2026-08-08
29509,A,2026-08-05
29510,A,2026-08-20
29511,B,2026-08-09
29512,B,2026-08-15
29513,B,2026-08-21
29514,B,2026-08-28
29515,B,2026-08-14
29516,B,2026-08-04
29517,A,2026-08-24
29518,B,2026-08-24
29519,B,2026-08-08
29520,B,2026-08-20
29521,B,2026-08-29
29522,A,2026-08-17
29523,A,2026-08-02
29524,B,2026-08-20
29525,A,2026-08-16
29526,A,2026-08-10
29527,A,2026-08-02
29528,B,2026-08-11
29529,A,2026-08-10
29530,B,2026-08-30
29531,B,2026-08-30
29532,B,2026-08-19
29533,A,2026-08-25
29534,B,2026-08-25
29535,B,2026-08-14
29536,A,2026-08-11
29537,B,2026-08-09
29538,A,2026-08-07
29539,A,2026-08-15
29540,B,2026-08-20
29541,B,2026-08-17
29542,A,2026-08-03
29543,A,2026-08-15
29544,B,2026-08-14
29545,B,2026-08-08
29546,B,2026-08-04
29547,B,2026-08-26
29548,B,2026-08-10
29549,B,2026-08-02
29550,A,2026-08-14
29551,B,2026-08-08
29552,A,2026-08-23
29553,B,2026-08-27
29554,A,2026-08-10
29555,B,2026-08-25
29556,A,2026-08-18
29557,A,2026-08-15
29558,A,2026-08-05
29559,A,2026-08-22
29560,B,2026-08-13
29561,A,2026-08-18
29562,A,2026-08-02
29563,B,2026-08-13
29564,B,2026-08-30
29565,B,2026-08-14
29566,A,2026-08-10
29567,B,2026-08-30
29568,A,2026-08-04
29569,B,2026-08-15
29570,B,2026-08-08
29571,A,2026-08-15
29572,A,2026-08-14
29573,B,2026-08-29
29574,B,2026-08-27
29575,A,2026-08-21
29576,A,2026-08-09
29577,B,2026-08-20
29578,A,2026-08-03
29579,B,2026-08-26
29580,A,2026-08-15
29581,A,2026-08-24
29582,A,2026-08-17
29583,A,2026-08-25
29584,A,2026-08-16
29585,B,2026-08-04
29586,A,2026-08-11
29587,A,2026-08-25
29588,A,2026-08-08
29589,A,2026-08-03
29590,A,2026-08-19
29591,B,2026-08-14
29592,A,2026-08-09
29593,A,2026-08-03
29594,A,2026-08-04
29595,A,2026-08-25
29596,A,2026-08-28
29597,A,2026-08-04
29598,B,2026-08-11
29599,A,2026-08-19
29600,B,2026-08-30
29601,B,2026-08-16
29602,A,2026-08-23
29603,A,2026-08-22
29604,B,2026-08-17
29605,A,2026-08-30
29606,A,2026-08-10
29607,A,2026-08-24
29608,B,2026-08-17
29609,A,2026-08-16
29610,B,2026-08-20
29611,B,2026-08-22
29612,A,2026-08-06
29613,A,2026-08-07
29614,B,2026-08-14
29615,B,2026-08-11
29616,B,2026-08-12
29617,B,2026-08-14
29618,A,2026-08-05
29619,B,2026-08-05
29620,B,2026-08-20
29621,B,2026-08-22
29622,B,2026-08-23
29623,A,2026-08-26
29624,A,2026-08-15
29625,A,2026-08-26
29626,B,2026-08-01
29627,B,2026-08-25
29628,B,2026-08-30
29629,A,2026-08-24
29630,B,2026-08-23
29631,B,2026-08-09
29632,A,2026-08-03
29633,A,2026-08-26
29634,A,2026-08-04
29635,A,2026-08-16
29636,A,2026-08-07
29637,B,2026-08-22
29638,A,2026-08-14
29639,B,2026-08-16
29640,B,2026-08-29
29641,A,2026-08-18
29642,B,2026-08-16
29643,B,2026-08-16
29644,A,2026-08-02
29645,A,2026-08-10
29646,A,2026-08-07
29647,A,2026-08-25
29648,A,2026-08-27
29649,A,2026-08-15
29650,A,2026-08-28
29651,A,2026-08-09
29652,A,2026-08-07
29653,B,2026-08-27
29654,A,2026-08-24
29655,A,2026-08-16
29656,A,2026-08-26
29657,A,2026-08-03
29658,B,2026-08-17
29659,B,2026-08-23
29660,A,2026-08-08
29661,A,2026-08-02
29662,B,2026-08-25
29663,A,2026-08-20
29664,A,2026-08-26
29665,B,2026-08-27
29666,A,2026-08-25
29667,B,2026-08-29
29668,A,2026-08-03
29669,B,2026-08-08
29670,B,2026-08-27
29671,B,2026-08-02
29672,B,2026-08-30
29673,B,2026-08-19
29674,B,2026-08-17
29675,A,2026-08-05
29676,A,2026-08-20
29677,A,2026-08-29
29678,B,2026-08-17
29679,B,2026-08-10
29680,A,2026-08-09
29681,A,2026-08-22
29682,A,2026-08-06
29683,B,2026-08-30
29684,B,2026-08-11
29685,B,2026-08-02
29686,B,2026-08-30
29687,A,2026-08-23
29688,A,2026-08-12
29689,B,2026-08-12
29690,A,2026-08-16
29691,A,2026-08-25
29692,A,2026-08-22
29693,B,2026-08-27
29694,A,2026-08-24
29695,B,2026-08-12
29696,A,2026-08-21
29697,A,2026-08-18
29698,A,2026-08-13
29699,B,2026-08-15
29700,A,2026-08-16
29701,B,2026-08-04
29702,A,2026-08-12
29703,A,2026-08-17
29704,B,2026-08-01
29705,A,2026-08-22
29706,B,2026-08-18
29707,A,2026-08-22
29708,B,2026-08-16
29709,A,2026-08-01
29710,B,2026-08-27
29711,A,2026-08-10
29712,A,2026-08-19
29713,B,2026-08-16
29714,A,2026-08-14
29715,A,2026-08-25
29716,B,2026-08-02
